CLOSED
Version	2.0
Language	English
Run	1
RunSerial	325
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-
Operator	SS
File	\\Imr-research\ta\Data\SDT\Sami\tests\NaBiO3-400C-N2.001
Sample	NaBiO3-400C-N2
Size	38.1510	mg
ProcName	Ramp
Method	Ramp
Comment	
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 100.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.864000
InstCalDate	Weight: 2025-08-26  Time: 18:46:09 TempRange 200.07 to 1286.75 °C
InstCalFile	Weight: \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_without10.001 \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_with.001
InstCalDate	Heat Flow: 2025-07-09  Time: 09:34:05 TempRange 200.09 to 1491.38 °C
InstCalFile	Heat Flow: \\Imr-research\ta\Data\SDT\Calibration\02072025\DSC_Al2O3_empty.001 \\Imr-research\ta\Data\SDT\Calibration\02072025\DSC_Al2O3_sapphire.001
InstCalDate	DTA Baseline: 2025-08-26  Time: 18:45:26 TempRange 174.31 to 1286.83 °C
InstCalFile	DTA Baseline: \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_without10.001
TempCal	4	pts	218.72	220.80,422.27	419.53,1075.00	1084.62,1407.89	1414.00
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	7
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Date	2025-09-11
Time	11:44:07
OrgMethod	1: Ramp 20.00 °C/min to 400.00 °C
OrgFile	\\Imr-research\ta\Data\SDT\Sami\tests\NaBiO3-400C-N2.001
StartOfData
1.704166	51.16296	37.95848	14.06206	-0.6955628	-5.209309	99.97531
1.712500	51.35412	37.95685	14.09741	-0.6910160	-5.178542	99.99784
1.720833	51.54426	37.95522	14.13206	-0.6865430	-5.148289	100.0106
1.729166	51.73746	37.95363	14.16670	-0.6820751	-5.118033	99.96704
1.737500	51.93105	37.95195	14.20086	-0.6776580	-5.088121	100.0109
1.745833	52.12182	37.95032	14.23460	-0.6732860	-5.058508	100.0136
1.754167	52.31055	37.94863	14.26799	-0.6689524	-5.029146	100.0190
1.762500	52.51057	37.94695	14.30095	-0.6646630	-5.000084	99.95932
1.770834	52.70784	37.94527	14.33320	-0.6604421	-4.971510	100.0186
1.779167	52.89944	37.94356	14.36486	-0.6562837	-4.943371	99.98989
1.787500	53.09110	37.94181	14.39639	-0.6521411	-4.915312	99.97176
1.795834	53.28391	37.94008	14.42714	-0.6480804	-4.887830	100.0297
1.804166	53.47587	37.93837	14.45760	-0.6440506	-4.860547	100.0089
1.812500	53.67188	37.93656	14.48779	-0.6400498	-4.833450	99.99491
1.820834	53.87182	37.93483	14.51729	-0.6361206	-4.806856	100.0051
1.829166	54.05984	37.93306	14.54680	-0.6321921	-4.780240	100.0055
1.837500	54.25600	37.93128	14.57546	-0.6283495	-4.754236	100.0188
1.845833	54.44812	37.92950	14.60353	-0.6245702	-4.728672	99.97665
1.854166	54.63504	37.92769	14.63154	-0.6208062	-4.703172	100.0019
1.862500	54.84282	37.92590	14.65904	-0.6170930	-4.678032	100.0253
1.870833	55.03772	37.92412	14.68575	-0.6134555	-4.653440	99.98350
1.879167	55.22812	37.92230	14.71228	-0.6098384	-4.628970	99.99012
1.887500	55.42060	37.92043	14.73845	-0.6062634	-4.604784	100.0329
1.895834	55.61428	37.91859	14.76398	-0.6027539	-4.581056	99.94379
1.904167	55.80930	37.91672	14.78908	-0.5992926	-4.557657	100.0474
1.912500	56.00599	37.91480	14.81331	-0.5959170	-4.534879	99.99482
1.920834	56.19610	37.91290	14.83708	-0.5925888	-4.512432	99.98254
1.929166	56.39890	37.91098	14.86068	-0.5892803	-4.490108	100.0021
1.937500	56.59547	37.90910	14.88371	-0.5860244	-4.468167	99.98147
1.945834	56.79000	37.90715	14.90602	-0.5828422	-4.446754	99.99276
1.954166	56.98371	37.90520	14.92758	-0.5797413	-4.425917	100.0144
1.962500	57.17500	37.90324	14.94892	-0.5766660	-4.405241	99.99644
1.970833	57.37232	37.90130	14.96962	-0.5736508	-4.385010	99.99856
1.979166	57.56689	37.89934	14.98987	-0.5706822	-4.365103	100.0252
1.987500	57.76030	37.89732	15.00938	-0.5677870	-4.345731	99.98481
1.995833	57.95544	37.89533	15.02844	-0.5649410	-4.326703	100.0114
2.004166	58.14581	37.89330	15.04697	-0.5621480	-4.308055	100.0030
2.012500	58.34620	37.89125	15.06454	-0.5594508	-4.290113	99.98682
2.020833	58.54205	37.88922	15.08168	-0.5567979	-4.272483	100.0209
2.029167	58.73838	37.88720	15.09845	-0.5541848	-4.255130	99.95678
2.037500	58.92831	37.88519	15.11494	-0.5516010	-4.237978	100.0159
2.045834	59.11754	37.88312	15.13044	-0.5491148	-4.221546	100.0084
2.054166	59.30850	37.88103	15.14547	-0.5466802	-4.205482	99.97632
2.062500	59.50678	37.87891	15.15981	-0.5443139	-4.189916	100.0205
2.070834	59.70260	37.87680	15.17397	-0.5419662	-4.174475	100.0006
2.079166	59.89636	37.87469	15.18730	-0.5396985	-4.159631	100.0186
2.087500	60.08868	37.87260	15.20017	-0.5374776	-4.145125	99.98461
2.095833	60.28118	37.87049	15.21241	-0.5353213	-4.131093	99.99686
2.104167	60.47479	37.86836	15.22396	-0.5332344	-4.117569	100.0119
2.112500	60.66492	37.86624	15.23514	-0.5311870	-4.104322	99.96707
2.120834	60.85848	37.86408	15.24582	-0.5291914	-4.091455	100.0362
2.129166	61.04865	37.86191	15.25600	-0.5272431	-4.078938	99.98914
2.137500	61.24549	37.85975	15.26532	-0.5253754	-4.067032	100.0037
2.145833	61.43550	37.85758	15.27452	-0.5235229	-4.055222	99.98676
2.154167	61.62693	37.85534	15.28259	-0.5217822	-4.044254	100.0022
2.162500	61.82114	37.85314	15.29052	-0.5200580	-4.033392	100.0054
2.170834	62.01068	37.85084	15.29807	-0.5183716	-4.022808	100.0002
2.179166	62.20174	37.84853	15.30509	-0.5167394	-4.012618	99.99734
2.187500	62.39309	37.84622	15.31153	-0.5151672	-4.002854	99.99991
2.195834	62.58105	37.84380	15.31721	-0.5136713	-3.993648	100.0026
2.204166	62.77504	37.84144	15.32146	-0.5123141	-3.985482	100.0147
2.212500	62.96011	37.83910	15.32549	-0.5109848	-3.977493	99.98444
