1.11451042E+003	8.99700928E+002
1.11643889E+003	8.82419922E+002
1.11836735E+003	8.67804321E+002
1.12029582E+003	8.63586792E+002
1.12222429E+003	8.60667236E+002
1.12415275E+003	8.26410522E+002
1.12608122E+003	7.86792236E+002
1.12800969E+003	7.79225830E+002
1.12993816E+003	7.61750549E+002
1.13186662E+003	7.52755981E+002
1.13379509E+003	7.34092102E+002
1.13572356E+003	7.13726807E+002
1.13765202E+003	6.99858521E+002
1.13958049E+003	6.78974426E+002
1.14150896E+003	6.67490784E+002
1.14343742E+003	6.48709961E+002
1.14536589E+003	6.36924316E+002
1.14729436E+003	6.13796875E+002
1.14922282E+003	6.06148865E+002
1.15115129E+003	6.03553528E+002
1.15307976E+003	5.87710876E+002
1.15500822E+003	5.62963623E+002
1.15693669E+003	5.46585815E+002
1.15886516E+003	5.33606323E+002
1.16079362E+003	5.15364807E+002
1.16272209E+003	5.04677307E+002
1.16465056E+003	4.95224030E+002
1.16657902E+003	4.89001831E+002
1.16850749E+003	4.89293030E+002
1.17043596E+003	4.80602661E+002
1.17236442E+003	4.58204559E+002
1.17429289E+003	4.57363556E+002
1.17622136E+003	4.39184235E+002
1.17814982E+003	4.31095337E+002
1.18007829E+003	4.25531311E+002
1.18200676E+003	4.15939301E+002
1.18393523E+003	4.14764435E+002
1.18586369E+003	4.14677856E+002
1.18779216E+003	4.05595825E+002
1.18972063E+003	3.93731079E+002
1.19164909E+003	3.87384460E+002
1.19357756E+003	3.81499817E+002
1.19550603E+003	3.78532196E+002
1.19743449E+003	3.78320496E+002
1.19936296E+003	3.73855682E+002
1.20129143E+003	3.67122437E+002
1.20321989E+003	3.57673401E+002
1.20514836E+003	3.45269348E+002
1.20707683E+003	3.42026550E+002
1.20900529E+003	3.61466980E+002
1.21093376E+003	3.49071075E+002
1.21286223E+003	3.51195435E+002
1.21479069E+003	3.44701447E+002
1.21671916E+003	3.38382629E+002
1.21864763E+003	3.33317505E+002
1.22057609E+003	3.31974182E+002
1.22250456E+003	3.35395050E+002
1.22443303E+003	3.36082825E+002
1.22636149E+003	3.24153015E+002
1.22828996E+003	3.13827820E+002
1.23021843E+003	3.25791321E+002
1.23214690E+003	3.15946289E+002
1.23407536E+003	3.19952454E+002
1.23600383E+003	3.20650635E+002
1.23793230E+003	3.21146942E+002
1.23986076E+003	3.21304321E+002
1.24178923E+003	3.23883972E+002
1.24371770E+003	3.36604401E+002
1.24564616E+003	3.18746887E+002
1.24757463E+003	3.22143921E+002
1.24950310E+003	3.21076660E+002
1.25143156E+003	3.27807220E+002
1.25336003E+003	3.33097900E+002
1.25528850E+003	3.23552826E+002
1.25721696E+003	3.10117065E+002
1.25914543E+003	3.10885559E+002
1.26107390E+003	3.22799133E+002
1.26300236E+003	3.26222992E+002
1.26493083E+003	3.25097717E+002
1.26685930E+003	3.21468597E+002
1.26878776E+003	3.34187866E+002
1.27071623E+003	3.23425232E+002
1.27264470E+003	3.17527740E+002
1.27457316E+003	3.22258545E+002
1.27650163E+003	3.25338470E+002
1.27843010E+003	3.24037598E+002
1.28035857E+003	3.26169678E+002
1.28228703E+003	3.28900269E+002
1.28421550E+003	3.25827393E+002
1.28614397E+003	3.31915588E+002
1.28807243E+003	3.32068207E+002
1.29000090E+003	3.21748108E+002
1.29192937E+003	3.20556549E+002
1.29385783E+003	3.19937744E+002
1.29578630E+003	3.24533539E+002
1.29771477E+003	3.38560913E+002
1.29964323E+003	3.37101074E+002
1.30157170E+003	3.27531952E+002
1.30350017E+003	3.38505493E+002
1.30542863E+003	3.12502228E+002
1.30735710E+003	3.21705200E+002
1.30928557E+003	3.30408508E+002
1.31121403E+003	3.26912689E+002
1.31314250E+003	3.26953888E+002
1.31507097E+003	3.34335602E+002
1.31699943E+003	3.38678925E+002
1.31892790E+003	3.38817047E+002
1.32085637E+003	3.39359283E+002
1.32278483E+003	3.36168762E+002
1.32471330E+003	3.32281921E+002
1.32664177E+003	3.33954346E+002
1.32857024E+003	3.24846130E+002
1.33049870E+003	3.39071960E+002
1.33242717E+003	3.49306793E+002
1.33435564E+003	3.46437988E+002
1.33628410E+003	3.43976471E+002
1.33821257E+003	3.40176849E+002
1.34014104E+003	3.43654114E+002
1.34206950E+003	3.47954407E+002
1.34399797E+003	3.57045532E+002
1.34592644E+003	3.40001831E+002
1.34785490E+003	3.40716248E+002
1.34978337E+003	3.51595337E+002
1.35171184E+003	3.53893097E+002
1.35364030E+003	3.50831146E+002
1.35556877E+003	3.48839844E+002
1.35749724E+003	3.50370300E+002
1.35942570E+003	3.60026245E+002
1.36135417E+003	3.58919800E+002
1.36328264E+003	3.60859650E+002
1.36521110E+003	3.59987335E+002
1.36713957E+003	3.46338898E+002
1.36906804E+003	3.52692261E+002
1.37099650E+003	3.63803223E+002
1.37292497E+003	3.65865906E+002
1.37485344E+003	3.62251373E+002
1.37678191E+003	3.62307556E+002
1.37871037E+003	3.68271118E+002
1.38063884E+003	3.72331512E+002
1.38256731E+003	3.64362823E+002
1.38449577E+003	3.62737671E+002
1.38642424E+003	3.73941498E+002
1.38835271E+003	3.75991547E+002
1.39028117E+003	3.83565430E+002
1.39220964E+003	3.76813232E+002
1.39413811E+003	3.64139038E+002
1.39606657E+003	3.66361206E+002
1.39799504E+003	3.73335266E+002
1.39992351E+003	3.65045898E+002
1.40185197E+003	3.64496246E+002
1.40378044E+003	3.84791321E+002
1.40570891E+003	3.81696381E+002
1.40763737E+003	3.82063843E+002
1.40956584E+003	3.85596710E+002
1.41149431E+003	3.79541382E+002
1.41342277E+003	3.67718872E+002
1.41535124E+003	3.71079132E+002
1.41727971E+003	3.87037567E+002
1.41920817E+003	3.89337067E+002
1.42113664E+003	3.77486908E+002
1.42306511E+003	3.78580261E+002
1.42499357E+003	3.68902832E+002
1.42692204E+003	3.99862854E+002
1.42885051E+003	3.91004272E+002
1.43077898E+003	3.94302063E+002
1.43270744E+003	3.86843018E+002
1.43463591E+003	3.90894470E+002
1.43656438E+003	3.95907166E+002
1.43849284E+003	3.98395935E+002
1.44042131E+003	4.01959991E+002
1.44234978E+003	4.05452118E+002
1.44427824E+003	4.07230011E+002
1.44620671E+003	4.06977753E+002
1.44813518E+003	4.04815887E+002
1.45006364E+003	4.00590820E+002
1.45199211E+003	3.98120728E+002
1.45392058E+003	4.06027893E+002
1.45584904E+003	4.04118591E+002
1.45777751E+003	3.93308197E+002
1.45970598E+003	3.97214355E+002
1.46163444E+003	3.89896667E+002
1.46356291E+003	3.85973267E+002
1.46549138E+003	4.01023376E+002
1.46741984E+003	3.92496338E+002
1.46934831E+003	3.94795776E+002
1.47127678E+003	3.95744965E+002
1.47320524E+003	4.00022614E+002
1.47513371E+003	3.88527405E+002
1.47706218E+003	3.79918365E+002
1.47899065E+003	3.80478394E+002
1.48091911E+003	3.71138855E+002
1.48284758E+003	3.70883240E+002
1.48477605E+003	3.86560242E+002
1.48670451E+003	3.80018494E+002
1.48863298E+003	3.62809265E+002
1.49056145E+003	3.80816162E+002
1.49248991E+003	3.75886108E+002
1.49441838E+003	3.56565796E+002
1.49634685E+003	3.45481934E+002
1.49827531E+003	3.49563019E+002
1.50020378E+003	3.44224854E+002
1.50213225E+003	3.50245514E+002
1.50406071E+003	3.54717224E+002
1.50598918E+003	3.47880615E+002
1.50791765E+003	3.32873657E+002
1.50984611E+003	3.27187469E+002
1.51177458E+003	3.39371796E+002
1.51370305E+003	3.46745544E+002
1.51563151E+003	3.33006653E+002
1.51755998E+003	3.34120026E+002
1.51948845E+003	3.31505402E+002
1.52141691E+003	3.37497192E+002
1.52334538E+003	3.06350159E+002
1.52527385E+003	3.17135986E+002
1.52720232E+003	3.20956696E+002
1.52913078E+003	3.21597351E+002
1.53105925E+003	3.27433075E+002
1.53298772E+003	3.21670898E+002
1.53491618E+003	3.12716766E+002
1.53684465E+003	3.11100098E+002
1.53877312E+003	3.10158142E+002
1.54070158E+003	3.12014709E+002
1.54263005E+003	3.11632324E+002
1.54455852E+003	3.00076965E+002
1.54648698E+003	3.13544373E+002
